repo,number,state,created_at,merged_at,closed_at,additions,deletions,changed_files,description_length,comments,reviews,time_to_merge,time_to_close
freeCodeCamp/freeCodeCamp,16428,MERGED,2018-01-06T19:25:05Z,2018-01-07T05:48:27Z,2018-01-07T05:48:27Z,82,84,5,49,2,1,10.389444444444445,10.389444444444445
freeCodeCamp/freeCodeCamp,16429,MERGED,2018-01-06T21:16:28Z,2018-01-10T08:27:11Z,2018-01-10T08:27:11Z,2,2,1,1168,7,7,83.17861111111111,83.17861111111111
freeCodeCamp/freeCodeCamp,16431,MERGED,2018-01-07T05:21:42Z,2018-01-15T06:07:57Z,2018-01-15T06:07:57Z,8,5,1,3035,1,1,192.77083333333334,192.77083333333334
freeCodeCamp/freeCodeCamp,16432,CLOSED,2018-01-07T06:17:43Z,,2018-01-20T06:19:14Z,645,638,9,27,6,2,,312.0252777777778
freeCodeCamp/freeCodeCamp,16437,MERGED,2018-01-07T10:48:47Z,2018-01-17T06:36:23Z,2018-01-17T06:36:23Z,33,0,1,2792,1,1,235.79333333333332,235.79333333333332
freeCodeCamp/freeCodeCamp,16441,MERGED,2018-01-07T21:05:15Z,2018-01-08T05:23:56Z,2018-01-08T05:23:56Z,1,1,1,2311,1,3,8.311388888888889,8.311388888888889
freeCodeCamp/freeCodeCamp,16442,MERGED,2018-01-08T06:20:37Z,2018-01-16T20:52:03Z,2018-01-16T20:52:03Z,68,24,10,2442,14,5,206.52388888888888,206.52388888888888
freeCodeCamp/freeCodeCamp,16443,MERGED,2018-01-08T06:43:22Z,2018-01-08T13:08:30Z,2018-01-08T13:08:30Z,38,33,1,263,2,1,6.418888888888889,6.418888888888889
freeCodeCamp/freeCodeCamp,16444,MERGED,2018-01-08T09:47:56Z,2018-01-11T20:55:53Z,2018-01-11T20:55:53Z,8,2,1,2314,5,2,83.1325,83.1325
freeCodeCamp/freeCodeCamp,16447,MERGED,2018-01-08T22:39:39Z,2018-01-10T23:15:26Z,2018-01-10T23:15:26Z,20,20,7,2743,4,2,48.59638888888889,48.59638888888889
freeCodeCamp/freeCodeCamp,16449,MERGED,2018-01-09T09:04:01Z,2018-02-14T11:50:28Z,2018-02-14T11:50:28Z,450,467,3,1274,8,3,866.7741666666667,866.7741666666667
freeCodeCamp/freeCodeCamp,16451,CLOSED,2018-01-09T17:59:01Z,,2018-01-24T18:49:58Z,1,1,1,2048,1,2,,360.8491666666667
freeCodeCamp/freeCodeCamp,16459,CLOSED,2018-01-10T04:54:45Z,,2018-01-16T17:55:34Z,22,23,4,2843,11,12,,157.01361111111112
freeCodeCamp/freeCodeCamp,16464,MERGED,2018-01-10T19:58:27Z,2018-01-13T16:54:09Z,2018-01-13T16:54:09Z,15,5,2,228,5,5,68.92833333333333,68.92833333333333
freeCodeCamp/freeCodeCamp,16467,MERGED,2018-01-10T21:13:51Z,2018-01-17T18:54:29Z,2018-01-17T18:54:29Z,6,6,1,2415,0,1,165.6772222222222,165.6772222222222
freeCodeCamp/freeCodeCamp,16472,MERGED,2018-01-12T00:54:48Z,2018-01-17T19:15:19Z,2018-01-17T19:15:19Z,2,2,1,2057,0,1,138.34194444444444,138.34194444444444
freeCodeCamp/freeCodeCamp,16476,MERGED,2018-01-12T03:04:48Z,2018-01-18T17:20:47Z,2018-01-18T17:20:48Z,3,5,1,2096,2,1,158.26638888888888,158.26638888888888
freeCodeCamp/freeCodeCamp,16479,MERGED,2018-01-12T11:13:52Z,2018-01-24T02:59:31Z,2018-01-24T02:59:31Z,5,3,3,1239,9,2,279.7608333333333,279.7608333333333
freeCodeCamp/freeCodeCamp,16480,MERGED,2018-01-12T13:01:15Z,2018-01-18T17:33:18Z,2018-01-18T17:33:18Z,49,15,1,3421,1,1,148.53416666666666,148.53416666666666
freeCodeCamp/freeCodeCamp,16481,MERGED,2018-01-12T14:59:11Z,2018-01-16T17:03:26Z,2018-01-16T17:03:26Z,2,16,2,1149,2,2,98.07083333333334,98.07083333333334
freeCodeCamp/freeCodeCamp,16482,MERGED,2018-01-12T21:36:41Z,2018-01-18T06:42:51Z,2018-01-18T06:42:51Z,1,1,1,2040,1,1,129.1027777777778,129.1027777777778
freeCodeCamp/freeCodeCamp,16485,MERGED,2018-01-12T22:42:19Z,2018-01-18T06:46:51Z,2018-01-18T06:46:51Z,8,3,1,1995,0,1,128.07555555555555,128.07555555555555
freeCodeCamp/freeCodeCamp,16488,CLOSED,2018-01-13T01:42:15Z,,2018-01-20T06:04:45Z,1,59,2,2221,4,2,,172.375
freeCodeCamp/freeCodeCamp,16490,CLOSED,2018-01-13T08:28:02Z,,2018-02-16T05:11:16Z,29,9,1,2268,6,2,,812.7205555555555
freeCodeCamp/freeCodeCamp,16491,MERGED,2018-01-13T08:35:09Z,2018-01-14T18:47:35Z,2018-01-14T18:47:35Z,1,1,1,1289,2,1,34.20722222222222,34.20722222222222
freeCodeCamp/freeCodeCamp,16493,MERGED,2018-01-14T18:47:57Z,2018-01-31T07:30:57Z,2018-01-31T07:30:57Z,6,2,1,2161,2,4,396.71666666666664,396.71666666666664
freeCodeCamp/freeCodeCamp,16494,MERGED,2018-01-15T03:30:06Z,2018-01-18T06:53:14Z,2018-01-18T06:53:14Z,5,1,2,2524,0,1,75.38555555555556,75.38555555555556
freeCodeCamp/freeCodeCamp,16495,MERGED,2018-01-15T06:36:40Z,2018-01-18T03:08:17Z,2018-01-18T03:08:17Z,8,6,1,0,2,1,68.52694444444444,68.52694444444444
freeCodeCamp/freeCodeCamp,16496,MERGED,2018-01-15T06:51:19Z,2018-01-17T19:24:21Z,2018-01-17T19:24:21Z,34,32,6,2484,3,2,60.550555555555555,60.550555555555555
freeCodeCamp/freeCodeCamp,16500,MERGED,2018-01-15T17:32:08Z,2018-01-18T18:33:58Z,2018-01-18T18:33:58Z,3,3,1,2095,1,1,73.03055555555555,73.03055555555555
freeCodeCamp/freeCodeCamp,16501,MERGED,2018-01-15T17:41:54Z,2018-01-30T23:42:11Z,2018-01-30T23:42:11Z,4,0,1,2313,16,2,366.0047222222222,366.0047222222222
freeCodeCamp/freeCodeCamp,16502,MERGED,2018-01-15T18:14:22Z,2018-01-18T19:13:19Z,2018-01-18T19:13:19Z,3,0,1,2071,2,1,72.9825,72.9825
freeCodeCamp/freeCodeCamp,16507,MERGED,2018-01-15T19:46:19Z,2018-01-16T05:44:32Z,2018-01-16T05:44:32Z,2,3,1,1926,0,1,9.970277777777778,9.970277777777778
freeCodeCamp/freeCodeCamp,16508,MERGED,2018-01-15T19:50:01Z,2018-01-16T05:45:04Z,2018-01-16T05:45:04Z,0,2,1,31,1,1,9.9175,9.9175
freeCodeCamp/freeCodeCamp,16511,MERGED,2018-01-16T16:05:31Z,2018-01-20T16:30:21Z,2018-01-20T16:30:21Z,110,3,3,1543,17,8,96.41388888888889,96.41388888888889
freeCodeCamp/freeCodeCamp,16515,MERGED,2018-01-16T19:48:45Z,2018-01-18T04:10:50Z,2018-01-18T04:10:51Z,5,5,1,2112,5,3,32.36805555555556,32.36805555555556
freeCodeCamp/freeCodeCamp,16518,MERGED,2018-01-17T04:05:24Z,2018-01-17T18:48:45Z,2018-01-17T18:48:45Z,96,49,3,223,0,1,14.7225,14.7225
freeCodeCamp/freeCodeCamp,16526,MERGED,2018-01-18T20:36:47Z,2018-01-19T05:33:57Z,2018-01-19T05:33:57Z,10,2,1,96,0,1,8.952777777777778,8.952777777777778
freeCodeCamp/freeCodeCamp,16531,MERGED,2018-01-19T07:16:07Z,2018-03-05T04:39:58Z,2018-03-05T04:39:58Z,304,14,9,2177,10,28,1077.3975,1077.3975
freeCodeCamp/freeCodeCamp,16532,MERGED,2018-01-19T07:26:30Z,2018-01-19T13:56:03Z,2018-01-19T13:56:03Z,2,2,1,2062,0,1,6.4925,6.4925
freeCodeCamp/freeCodeCamp,16535,MERGED,2018-01-19T11:21:18Z,2018-01-19T13:48:01Z,2018-01-19T13:48:01Z,2,2,1,2044,1,1,2.4452777777777777,2.4452777777777777
freeCodeCamp/freeCodeCamp,16536,MERGED,2018-01-19T12:07:54Z,2018-01-21T16:49:07Z,2018-01-21T16:49:07Z,1,0,1,2430,3,1,52.68694444444444,52.68694444444444
freeCodeCamp/freeCodeCamp,16539,MERGED,2018-01-19T18:17:07Z,2018-01-20T16:29:34Z,2018-01-20T16:29:34Z,1,2,2,0,1,1,22.2075,22.2075
freeCodeCamp/freeCodeCamp,16544,CLOSED,2018-01-19T22:14:43Z,,2018-04-03T14:28:11Z,4395,3048,67,504,65,6,,1768.2244444444445
freeCodeCamp/freeCodeCamp,16545,MERGED,2018-01-20T12:14:26Z,2018-01-28T07:52:50Z,2018-01-28T07:52:50Z,13,5,1,2813,1,1,187.64,187.64
freeCodeCamp/freeCodeCamp,16546,MERGED,2018-01-20T15:52:02Z,2018-01-21T06:51:14Z,2018-01-21T06:51:14Z,1,2,1,1943,2,1,14.986666666666666,14.986666666666666
freeCodeCamp/freeCodeCamp,16547,MERGED,2018-01-20T19:51:13Z,2018-01-21T06:35:59Z,2018-01-21T06:35:59Z,1,1,1,1926,0,1,10.74611111111111,10.74611111111111
freeCodeCamp/freeCodeCamp,16551,MERGED,2018-01-21T13:31:23Z,2018-01-25T20:13:09Z,2018-01-25T20:13:09Z,17,6,2,2428,20,5,102.69611111111111,102.69611111111111
freeCodeCamp/freeCodeCamp,16556,MERGED,2018-01-22T18:17:17Z,2018-01-24T16:24:36Z,2018-01-24T16:24:36Z,1,1,1,1926,6,2,46.121944444444445,46.121944444444445
freeCodeCamp/freeCodeCamp,16557,MERGED,2018-01-22T20:14:18Z,2018-01-23T16:55:23Z,2018-01-23T16:55:23Z,4,4,2,555,0,1,20.684722222222224,20.684722222222224
freeCodeCamp/freeCodeCamp,16558,MERGED,2018-01-22T22:26:32Z,2018-01-24T01:16:58Z,2018-01-24T01:16:58Z,1,1,1,2087,4,2,26.840555555555557,26.840555555555557
freeCodeCamp/freeCodeCamp,16570,MERGED,2018-01-25T05:01:12Z,2018-01-30T03:19:44Z,2018-01-30T03:19:44Z,28,12,1,1103,6,12,118.30888888888889,118.30888888888889
freeCodeCamp/freeCodeCamp,16572,MERGED,2018-01-25T11:32:00Z,2018-01-30T05:30:11Z,2018-01-30T05:30:11Z,2,0,1,2077,1,1,113.96972222222222,113.96972222222222
freeCodeCamp/freeCodeCamp,16573,MERGED,2018-01-25T14:54:17Z,2018-01-25T20:08:11Z,2018-01-25T20:08:12Z,239,239,19,2235,2,1,5.2316666666666665,5.2316666666666665
freeCodeCamp/freeCodeCamp,16574,CLOSED,2018-01-25T18:14:16Z,,2018-01-26T06:15:18Z,1,1,1,1974,0,7,,12.017222222222221
freeCodeCamp/freeCodeCamp,16575,MERGED,2018-01-25T19:59:10Z,2018-01-30T05:39:40Z,2018-01-30T05:39:41Z,14,5,1,2173,5,1,105.675,105.675
freeCodeCamp/freeCodeCamp,16577,MERGED,2018-01-26T11:09:14Z,2018-01-29T17:47:53Z,2018-01-29T17:47:53Z,208,1310,2,364,3,6,78.64416666666666,78.64416666666666
freeCodeCamp/freeCodeCamp,16578,MERGED,2018-01-26T13:27:45Z,2018-02-06T15:53:07Z,2018-02-06T15:53:08Z,1,1,1,2026,2,1,266.42277777777775,266.42277777777775
freeCodeCamp/freeCodeCamp,16579,MERGED,2018-01-26T13:29:54Z,2018-01-29T16:11:27Z,2018-01-29T16:11:28Z,625,601,2,13,2,1,74.6925,74.6925
freeCodeCamp/freeCodeCamp,16580,MERGED,2018-01-26T14:52:45Z,2018-01-29T17:26:03Z,2018-01-29T17:26:04Z,68,276,9,1927,1,1,74.555,74.555
freeCodeCamp/freeCodeCamp,16585,MERGED,2018-01-27T06:50:02Z,2018-02-06T04:18:11Z,2018-02-06T04:18:11Z,9,2,1,2037,8,2,237.46916666666667,237.46916666666667
freeCodeCamp/freeCodeCamp,16586,MERGED,2018-01-27T14:35:28Z,2018-01-28T12:07:37Z,2018-01-28T12:07:38Z,3,3,1,2052,3,1,21.535833333333333,21.535833333333333
freeCodeCamp/freeCodeCamp,16594,MERGED,2018-01-29T15:01:29Z,2018-02-06T10:18:12Z,2018-02-06T10:18:12Z,1,1,1,1984,3,1,187.2786111111111,187.2786111111111
freeCodeCamp/freeCodeCamp,16595,MERGED,2018-01-29T15:40:16Z,2018-02-06T16:01:34Z,2018-02-06T16:01:34Z,2,1,1,2084,1,1,192.355,192.355
freeCodeCamp/freeCodeCamp,16603,MERGED,2018-01-30T03:09:44Z,2018-02-02T20:13:36Z,2018-02-02T20:13:36Z,253,152,16,0,3,1,89.06444444444445,89.06444444444445
freeCodeCamp/freeCodeCamp,16605,MERGED,2018-01-30T06:02:47Z,2018-01-30T20:07:20Z,2018-01-30T20:07:20Z,4,4,1,2240,1,1,14.075833333333334,14.075833333333334
freeCodeCamp/freeCodeCamp,16606,MERGED,2018-01-30T08:49:56Z,2018-01-30T16:50:48Z,2018-01-30T16:50:49Z,1,1,1,1032,0,1,8.014444444444445,8.014444444444445
freeCodeCamp/freeCodeCamp,16608,MERGED,2018-01-30T15:31:47Z,2018-01-30T20:05:11Z,2018-01-30T20:05:11Z,1,1,1,1991,0,1,4.556666666666667,4.556666666666667
freeCodeCamp/freeCodeCamp,16611,CLOSED,2018-01-31T08:43:24Z,,2018-02-15T10:52:48Z,2392,914,52,2020,7,1,,362.1566666666667
freeCodeCamp/freeCodeCamp,16612,MERGED,2018-01-31T13:27:57Z,2018-02-02T22:05:16Z,2018-02-02T22:05:16Z,5,0,1,2268,7,2,56.621944444444445,56.621944444444445
freeCodeCamp/freeCodeCamp,16615,MERGED,2018-01-31T15:33:42Z,2018-02-02T19:21:00Z,2018-02-02T19:21:01Z,1,0,1,1601,8,2,51.788333333333334,51.788333333333334
freeCodeCamp/freeCodeCamp,16617,MERGED,2018-02-01T07:20:37Z,2018-02-14T10:55:22Z,2018-02-14T10:55:22Z,122,5,1,2384,5,7,315.57916666666665,315.57916666666665
freeCodeCamp/freeCodeCamp,16624,MERGED,2018-02-02T21:12:52Z,2018-02-07T19:07:17Z,2018-02-07T19:07:18Z,4,1,1,2113,0,1,117.90694444444445,117.90694444444445
freeCodeCamp/freeCodeCamp,16625,MERGED,2018-02-03T03:02:05Z,2018-02-06T10:10:28Z,2018-02-06T10:10:28Z,1,2,1,2286,2,1,79.13972222222222,79.13972222222222
freeCodeCamp/freeCodeCamp,16626,MERGED,2018-02-03T06:40:27Z,2018-02-15T09:02:17Z,2018-02-15T09:02:17Z,7,4,1,2436,3,3,290.3638888888889,290.3638888888889
freeCodeCamp/freeCodeCamp,16627,MERGED,2018-02-03T11:28:26Z,2018-02-08T05:47:31Z,2018-02-08T05:47:32Z,3,1,1,2121,3,1,114.31805555555556,114.31805555555556
freeCodeCamp/freeCodeCamp,16631,MERGED,2018-02-04T05:50:03Z,2018-02-08T05:53:21Z,2018-02-08T05:53:21Z,1,1,1,1961,1,1,96.055,96.055
freeCodeCamp/freeCodeCamp,16638,MERGED,2018-02-04T19:08:47Z,2018-02-08T06:02:58Z,2018-02-08T06:02:58Z,1,1,1,1954,1,1,82.90305555555555,82.90305555555555
freeCodeCamp/freeCodeCamp,16639,MERGED,2018-02-04T19:20:28Z,2018-02-08T06:06:42Z,2018-02-08T06:06:43Z,3,3,1,2619,0,1,82.77055555555556,82.77055555555556
freeCodeCamp/freeCodeCamp,16641,MERGED,2018-02-05T08:26:00Z,2018-02-15T09:06:42Z,2018-02-15T09:06:42Z,8,6,1,2651,4,3,240.67833333333334,240.67833333333334
freeCodeCamp/freeCodeCamp,16652,MERGED,2018-02-05T22:56:52Z,2018-02-08T12:46:19Z,2018-02-08T12:46:19Z,2,0,1,2396,3,2,61.82416666666666,61.82416666666666
freeCodeCamp/freeCodeCamp,16653,MERGED,2018-02-06T00:50:50Z,2018-02-08T06:18:30Z,2018-02-08T06:18:30Z,1,1,1,2263,2,1,53.46111111111111,53.46111111111111
freeCodeCamp/freeCodeCamp,16655,MERGED,2018-02-06T05:28:16Z,2018-02-10T09:21:00Z,2018-02-10T09:21:00Z,7,7,7,13,4,2,99.8788888888889,99.8788888888889
freeCodeCamp/freeCodeCamp,16662,MERGED,2018-02-07T22:14:05Z,2018-02-08T06:19:52Z,2018-02-08T06:19:52Z,1,1,1,2318,0,1,8.096388888888889,8.096388888888889
freeCodeCamp/freeCodeCamp,16663,MERGED,2018-02-07T23:01:40Z,2018-02-08T06:22:10Z,2018-02-08T06:22:10Z,11,10,1,69,0,1,7.341666666666667,7.341666666666667
freeCodeCamp/freeCodeCamp,16664,MERGED,2018-02-08T01:14:29Z,2018-02-16T23:18:54Z,2018-02-16T23:18:55Z,4377,1706,78,237,7,3,214.07361111111112,214.07361111111112
freeCodeCamp/freeCodeCamp,16667,MERGED,2018-02-08T14:31:25Z,2018-02-10T16:42:38Z,2018-02-10T16:42:38Z,4,1,2,1642,5,1,50.18694444444444,50.18694444444444
freeCodeCamp/freeCodeCamp,16670,CLOSED,2018-02-09T02:23:57Z,,2018-02-14T22:24:17Z,168361,36739,947,955,3,2,,140.00555555555556
freeCodeCamp/freeCodeCamp,16678,MERGED,2018-02-10T15:43:56Z,2018-02-14T17:50:38Z,2018-02-14T17:50:38Z,1,1,1,1907,2,2,98.11166666666666,98.11166666666666
freeCodeCamp/freeCodeCamp,16690,MERGED,2018-02-11T20:40:27Z,2018-02-14T11:19:32Z,2018-02-14T11:19:32Z,1,1,1,2221,1,1,62.65138888888889,62.65138888888889
freeCodeCamp/freeCodeCamp,16691,MERGED,2018-02-12T01:08:51Z,2018-02-14T11:21:15Z,2018-02-14T11:21:15Z,1,1,1,2270,2,1,58.20666666666666,58.20666666666666
freeCodeCamp/freeCodeCamp,16693,MERGED,2018-02-12T07:29:36Z,2018-03-06T10:52:23Z,2018-03-06T10:52:23Z,15,22,1,2557,5,3,531.3797222222222,531.3797222222222
